date,store_id,product_id,sales,is_anomaly,impressions,discount(%),day_of_week
2024-10-23,3,12,1580.34,0,5564,15,2
2024-05-19,8,5,1390.6,0,7255,20,6
2024-06-30,10,19,1509.31,0,7956,10,6
2024-09-02,1,9,1742.14,0,8463,5,0
2024-04-14,2,20,1782.33,0,11500,10,6
2024-12-26,3,16,2269.68,0,10115,20,3
2024-07-21,6,19,585.94,0,10354,5,6
2024-03-14,8,1,538.7,0,11681,5,3
2024-09-09,4,18,1402.61,0,5326,5,0
2024-06-04,2,2,972.54,0,9670,5,1
2024-01-18,8,18,976.73,0,11136,10,3
2024-03-28,3,8,1418.21,0,10811,5,3
2024-11-17,9,3,1469.09,0,12973,10,6
2024-11-26,7,19,2124.27,0,1663,10,1
2024-01-13,8,20,894.74,0,9768,15,5
2024-01-30,7,7,990.27,0,6979,20,1
2024-11-19,1,2,1015.93,0,13405,10,1
2024-01-09,9,5,1347.95,0,12826,20,1
2024-02-10,9,1,557.49,1,12085,0,5
2024-01-26,7,2,1308.33,0,14454,20,4
2024-10-22,1,5,1423.52,0,4708,10,1
2024-01-15,6,7,1401.11,0,14918,0,0
2024-09-18,4,1,824.48,0,6929,5,2
2024-03-18,9,11,1359.67,0,8039,10,0
2024-09-15,6,12,532.14,0,5441,0,6
2024-05-29,10,17,580.44,0,7875,5,2
2024-10-28,4,14,813.64,0,8492,10,0
2024-06-05,1,16,1341.47,0,10058,20,2
2024-08-14,10,18,1732.56,0,14656,20,2
2024-06-22,1,1,1159.58,0,3717,20,5
2024-10-18,3,3,1999.93,1,9789,0,4
2024-04-11,10,8,648.44,0,11650,5,3
2024-09-03,4,10,458.21,0,8446,20,1
2024-08-11,9,10,1492.75,0,8251,5,6
2024-02-07,8,20,1053.3,0,14242,0,2
2024-05-15,9,19,1816.28,0,8067,0,2
2024-12-10,5,10,1773.64,0,13285,5,1
2024-02-18,10,9,960.32,0,13617,20,6
2024-04-16,7,4,1602.39,0,10071,15,1
2024-10-31,3,13,2034.92,0,7606,20,3
2024-09-10,1,17,539.21,0,8934,0,1
2024-01-28,9,9,544.05,1,9767,20,6
2024-09-04,1,2,791.28,0,5867,5,2
2024-11-17,2,6,2928.14,0,8888,15,6
2024-10-10,9,2,1042.7,0,13436,0,3
2024-03-18,1,14,1829.15,0,7388,0,0
2024-03-11,1,20,1875.66,0,10916,15,0
2024-03-20,1,8,1550.06,0,11070,20,2
2024-08-15,3,5,1398.8,0,14638,0,3
2024-12-06,1,1,1558.84,0,7637,5,4
2024-06-28,9,1,4353.0,1,8738,15,4
2024-10-05,5,13,1542.56,0,7761,0,5
2024-01-20,6,3,2299.06,0,8012,20,5
2024-10-13,9,15,1388.01,0,7784,0,6
2024-06-28,4,6,1392.68,0,11726,15,4
2024-11-06,10,5,804.15,0,10338,10,2
2024-07-17,6,4,1121.38,0,10328,5,2
2024-03-11,7,10,1377.75,0,8677,5,0
2024-09-17,10,10,1772.56,0,8015,0,1
2024-12-02,2,7,1422.27,0,11112,20,0
2024-04-28,3,1,1096.82,0,9675,10,6
2024-08-13,3,14,1416.21,0,17114,15,1
2024-01-16,5,6,1994.74,0,8930,10,1
2024-04-29,9,19,1758.99,0,16251,10,0
2024-01-29,6,8,797.63,0,11044,0,0
2024-10-31,4,4,1796.46,0,9630,5,3
2024-03-19,3,11,6443.36,1,9267,0,1
2024-08-25,1,6,1794.2,0,3171,5,6
2024-06-02,2,13,1562.62,0,8491,20,6
2024-04-02,7,6,1038.66,0,14425,5,1
2024-11-20,5,8,1886.73,0,10860,15,2
2024-04-12,4,11,531.18,0,9529,0,4
2024-09-23,8,6,1609.23,0,13152,15,0
2024-11-01,4,3,1529.43,0,4988,5,4
2024-08-05,9,16,1375.59,0,9744,15,0
2024-03-11,9,16,1478.8,0,18229,20,0
2024-08-07,3,14,1526.74,0,9527,5,2
2024-07-09,10,10,1594.89,0,16526,0,1
2024-05-08,8,7,1445.21,0,10441,20,2
2024-09-13,6,3,1884.35,0,10823,5,4
2024-12-27,10,10,2079.0,0,7841,5,4
2024-12-10,7,7,1429.69,0,11896,0,1
2024-12-07,6,18,1781.96,0,9681,10,5
2024-04-25,3,5,1053.63,0,10900,0,3
2024-07-21,10,5,846.68,0,9641,15,6
2024-07-03,1,15,1918.14,0,12503,10,2
2024-06-06,10,12,1835.67,0,12475,10,3
2024-05-21,3,19,1859.33,0,11009,15,1
2024-06-09,4,1,973.97,0,8232,10,6
2024-01-30,7,15,1463.07,0,6673,20,1
2024-12-11,3,14,1759.54,0,11885,5,2
2024-07-26,4,12,1954.71,0,9782,5,4
2024-12-12,6,9,2080.54,0,10905,0,3
2024-09-07,2,15,917.63,0,9695,0,5
2024-06-18,1,12,1272.8,0,15855,0,1
2024-10-15,6,15,1501.61,0,3854,10,1
2024-05-24,3,17,594.64,0,7631,10,4
2024-04-19,7,7,1009.85,0,9952,5,4
2024-08-18,10,1,1869.21,0,8351,15,6
2024-06-30,7,11,1642.56,0,5941,15,6
2024-08-17,2,8,1303.21,0,15356,0,5
2024-05-28,8,14,1027.65,0,7505,0,1
2024-11-26,5,17,2526.83,0,15128,10,1
2024-09-13,8,3,1705.16,0,7516,20,4
2024-01-05,3,4,846.3,0,10243,20,4
2024-07-30,7,17,703.9,0,6570,5,1
2024-06-21,8,19,1227.55,0,12243,0,4
2024-09-18,9,18,556.42,0,10353,0,2
2024-07-28,5,7,1204.47,0,12433,5,6
2024-08-27,10,18,1891.02,0,10168,15,1
2024-11-29,6,16,1748.98,0,11743,10,4
2024-05-09,10,2,629.58,0,13767,15,3
2024-05-07,9,2,1269.71,0,7456,10,1
2024-04-02,5,8,1583.91,0,8744,10,1
2024-07-22,1,12,1336.59,0,7760,10,0
2024-12-18,8,3,2000.05,0,10127,20,2
2024-08-03,9,15,1780.5,0,7103,10,5
2024-04-24,4,18,1378.89,0,10753,10,2
2024-03-15,8,16,1809.06,0,7884,10,4
2024-05-05,5,16,1415.36,0,11043,0,6
2024-06-14,7,12,778.23,0,9322,0,4
2024-04-15,6,10,1325.32,0,15932,15,0
2024-08-15,1,4,966.07,0,9752,15,3
2024-07-25,1,10,1913.83,0,10046,10,3
2024-05-25,3,13,2367.95,0,11415,5,5
2024-04-11,7,13,1026.25,0,7486,5,3
2024-02-09,1,11,721.19,0,9237,0,4
2024-03-24,9,7,955.01,0,10682,20,6
2024-06-22,2,19,1454.93,0,17290,0,5
2024-03-07,4,5,1758.77,0,7437,0,3
2024-04-12,5,6,2070.22,0,15426,10,4
2024-12-10,5,16,1746.78,0,8684,0,1
2024-07-15,10,10,1719.25,0,6983,10,0
2024-05-10,4,15,699.31,0,5291,5,4
2024-11-29,6,4,1453.51,0,13705,0,4
2024-05-30,8,5,1240.41,0,7572,15,3
2024-10-27,2,4,818.67,0,8329,10,6
2024-08-10,3,20,1172.79,0,10881,10,5
2024-08-02,5,20,1512.26,0,9483,5,4
2024-09-22,5,10,1729.68,0,8488,15,6
2024-09-13,2,13,1113.3,0,9990,10,4
2024-08-17,9,2,1356.73,0,7811,20,5
2024-10-29,9,14,518.4,0,8705,0,1
2024-04-04,6,17,911.54,0,12154,5,3
2024-01-09,4,17,588.44,0,11495,0,1
2024-10-13,9,7,1060.23,0,12858,10,6
2024-01-18,9,13,699.4,0,6843,15,3
2024-01-09,9,20,1307.43,0,10244,20,1
2024-01-22,3,12,1715.76,0,15103,20,0
2024-04-09,4,12,1768.45,0,8565,0,1
2024-08-10,1,11,962.31,0,11602,20,5
2024-08-09,3,5,995.22,0,10677,5,4
2024-08-14,8,11,1885.13,0,5610,10,2
2024-11-04,6,4,1480.52,0,3451,10,0
2024-08-15,10,18,1722.26,0,14495,15,3
2024-03-18,2,1,1721.8,0,7500,10,0
2024-12-25,8,17,1466.73,0,4816,10,2
2024-01-15,10,13,680.13,0,14913,0,0
2024-01-01,6,18,1102.16,0,6030,0,0
2024-05-02,4,3,1240.64,0,10774,20,3
2024-04-06,2,5,1643.55,0,10284,5,5
2024-09-14,6,11,2091.64,0,6654,15,5
2024-10-23,4,18,1504.92,0,11869,0,2
2024-02-23,4,7,1780.74,0,8013,0,4
2024-12-02,3,15,1072.26,0,13227,20,0
2024-05-16,1,7,1410.04,0,2766,15,3
2024-08-18,3,15,938.61,0,4339,10,6
2024-04-30,7,4,1926.08,0,11660,5,1
2024-11-09,5,9,3160.8,0,12017,0,5
2024-08-11,7,6,1271.09,0,8351,5,6
2024-09-26,1,20,1748.57,0,8395,15,3
2024-09-06,9,8,493.47,0,5186,15,4
2024-01-21,6,3,2202.11,0,6092,5,6
2024-06-26,10,10,1850.45,0,7696,15,2
2024-01-07,9,10,1277.6,0,5736,0,6
2024-01-31,10,1,1765.18,0,9553,10,2
2024-04-02,8,12,1245.08,0,11807,5,1
2024-12-05,1,11,999.81,0,9659,10,3
2024-09-06,10,19,1329.49,0,7479,15,4
2024-08-29,9,16,1355.22,0,9803,5,3
2024-12-29,9,6,1953.23,0,7659,10,6
2024-07-18,2,7,4364.99,1,9279,10,3
2024-08-04,5,13,1404.04,0,12304,15,6
2024-12-02,7,8,1427.04,0,10780,0,0
2024-07-14,9,18,621.44,0,10103,20,6
2024-12-23,1,6,1895.82,0,13833,20,0
2024-01-28,6,10,1737.66,0,9779,0,6
2024-03-10,10,2,867.81,0,9367,20,6
2024-03-27,3,3,643.72,0,13535,20,2
2024-05-19,10,1,1887.54,0,10015,0,6
2024-04-12,8,9,1477.91,0,13511,15,4
2024-04-13,10,4,1234.33,0,8813,20,5
2024-11-19,10,9,862.51,0,14161,20,1
2024-01-31,8,7,1508.35,0,5342,15,2
2024-12-19,7,11,1623.61,0,12350,0,3
2024-07-04,6,13,1250.06,0,10685,5,3
2024-03-18,6,5,1409.34,0,8196,10,0
2024-01-31,10,10,1724.04,0,7489,5,2
2024-12-06,6,16,1853.27,0,13405,15,4
2024-07-25,10,3,1790.43,0,7969,0,3
2024-06-10,9,17,664.16,0,8776,5,0
2024-11-03,2,20,2492.75,0,8916,10,6
2024-08-19,1,6,1604.54,0,13270,10,0
2024-10-16,5,8,1569.22,0,10181,5,2
2024-05-09,1,18,1093.96,0,10905,5,3
2024-10-03,5,6,2167.64,0,11019,15,3
2024-08-29,4,18,1535.49,0,10208,5,3
2024-12-08,5,12,2458.12,0,12015,10,6
2024-07-13,8,16,2078.56,0,12663,0,5
2024-07-21,6,10,1664.74,0,7094,20,6
2024-10-05,5,14,1730.79,0,13263,0,5
2024-09-10,10,17,674.52,0,1143,20,1
2024-03-21,8,14,1072.68,0,10624,0,3
2024-11-20,2,9,2473.33,0,6936,20,2
2024-05-25,2,12,876.31,0,8844,15,5
2024-01-08,6,14,1149.04,0,10550,20,0
2024-09-04,2,17,1012.09,0,12550,0,2
2024-03-03,6,17,1034.34,0,9396,15,6
2024-01-02,2,2,979.19,0,11756,10,1
2024-01-01,1,9,508.86,1,10292,0,0
2024-07-15,10,2,584.73,0,9915,10,0
2024-01-02,1,9,1545.0,0,12689,0,1
2024-09-22,9,1,1235.05,0,6877,15,6
2024-02-24,3,7,1994.26,0,10170,15,5
2024-07-30,9,12,1937.48,0,3137,5,1
2024-12-12,8,14,1529.76,0,10175,0,3
2024-04-17,7,3,1531.8,0,7325,0,2
2024-08-11,6,14,1612.73,0,7834,5,6
2024-11-30,8,10,893.74,0,11685,0,5
2024-12-01,6,20,976.9,0,8143,15,6
2024-10-25,8,17,945.3,0,9251,0,4
2024-07-24,7,14,6246.04,1,10464,20,2
2024-11-27,9,12,2366.72,0,8020,10,2
2024-06-20,9,9,457.15,1,11296,20,3
2024-01-22,5,2,672.1,0,9808,5,0
2024-09-29,8,10,946.47,0,8010,0,6
2024-01-07,9,2,1618.14,0,6778,20,6
2024-06-07,3,6,679.16,0,10617,10,4
2024-01-17,5,17,2016.58,0,11439,15,2
2024-07-01,2,14,1855.78,0,14901,20,0
2024-12-14,1,10,2834.35,0,8215,20,5
2024-06-30,10,3,2441.33,0,11625,0,6
2024-02-29,1,1,1222.23,0,10935,0,3
2024-08-21,5,5,670.33,0,12943,10,2
2024-12-04,6,16,307.99,1,8541,10,2
2024-03-14,3,17,810.12,0,9169,0,3
2024-10-15,9,19,1850.37,0,10360,5,1
2024-11-04,1,16,1696.89,0,11471,0,0
2024-09-20,5,10,1271.6,0,11120,10,4
2024-11-26,8,12,1738.96,0,8228,20,1
2024-05-13,2,1,1528.39,0,10100,15,0
2024-01-15,9,7,845.91,0,7012,10,0
2024-11-23,6,16,2054.65,0,14257,5,5
2024-08-25,5,5,861.97,0,11855,20,6
2024-12-14,8,14,1664.49,0,9873,5,5
2024-02-15,5,1,639.28,0,10150,10,3
2024-07-02,8,12,1417.06,0,10330,0,1
2024-04-05,1,11,683.84,0,10661,10,4
2024-03-14,6,6,1855.76,0,4670,0,3
2024-09-17,3,6,672.32,0,5963,0,1
2024-04-13,1,20,2206.09,0,15532,15,5
2024-12-23,1,4,1292.16,0,7392,15,0
2024-12-01,1,12,0.0,1,13293,15,6
2024-09-06,9,4,1111.11,0,7107,15,4
2024-11-17,3,9,1693.7,0,10755,20,6
2024-09-18,2,20,1430.31,0,9216,15,2
2024-09-28,5,11,918.24,0,7543,20,5
2024-08-25,4,7,2038.3,0,10010,20,6
2024-08-01,6,7,1228.39,0,11002,0,3
2024-11-28,3,15,1028.9,0,10954,20,3
2024-09-03,3,18,915.94,0,1311,10,1
2024-05-12,4,18,1673.26,0,7237,5,6
2024-07-25,5,12,1478.85,0,10064,15,3
2024-03-20,2,20,1438.71,0,8162,20,2
2024-09-07,4,10,685.02,0,3733,0,5
2024-09-24,1,5,1396.71,0,7448,5,1
2024-07-17,9,12,1792.04,0,5340,5,2
2024-01-21,6,12,713.17,0,4980,5,6
2024-09-11,10,9,930.39,0,15006,5,2
2024-08-08,9,5,1369.47,0,17554,10,3
2024-10-13,4,9,1424.5,0,11636,20,6
2024-04-16,8,4,1764.33,0,8957,5,1
2024-05-22,10,4,1321.16,0,8930,15,2
2024-03-02,2,14,2246.59,0,12406,20,5
2024-07-07,3,5,1227.78,0,11427,10,6
2024-08-24,9,4,1118.42,0,13544,20,5
2024-08-30,5,16,1212.16,0,10674,20,4
2024-05-17,10,19,1411.34,0,8965,10,4
2024-03-31,4,1,932.82,0,9178,10,6
2024-11-02,7,7,1527.36,0,15529,20,5
2024-04-15,3,13,2080.0,0,8361,20,0
2024-12-04,9,18,859.88,0,12209,10,2
2024-02-08,9,8,605.54,0,9917,10,3
2024-10-29,6,5,1395.3,0,11341,5,1
2024-06-14,5,6,2122.43,0,8113,5,4
2024-02-22,5,8,1437.83,0,6618,5,3
2024-10-05,10,9,993.28,0,9696,5,5
2024-03-30,3,6,929.01,0,4335,5,5
2024-04-24,5,13,1143.52,0,9246,20,2
2024-02-24,7,13,0.0,1,15389,20,5
2024-10-17,8,14,1171.95,0,7684,15,3
2024-08-14,5,3,989.4,0,8616,10,2
2024-05-29,7,12,581.53,0,9174,20,2
2024-05-29,10,16,1573.17,0,8382,5,2
2024-12-09,9,6,1420.33,0,6840,5,0
2024-06-22,3,8,1804.32,0,3649,15,5
2024-07-16,1,7,1403.43,0,5205,10,1
2024-04-13,1,9,2084.66,0,12943,10,5
2024-10-15,2,2,1050.79,0,2629,20,1
2024-10-06,4,9,1332.64,0,4402,5,6
2024-05-14,9,16,1329.98,0,6887,5,1
2024-11-27,9,8,985.46,0,11081,10,2
2024-12-03,6,9,2130.3,0,14285,10,1
2024-11-27,9,11,1798.74,0,7338,0,2
2024-04-06,9,2,1395.6,0,8881,20,5
2024-07-21,7,8,1345.84,0,10495,5,6
2024-08-01,2,18,934.49,0,12172,15,3
2024-04-29,6,3,1955.04,0,14755,15,0
2024-07-01,6,8,677.46,0,8797,0,0
2024-08-25,7,13,1457.21,0,12213,20,6
2024-11-04,1,11,841.6,0,9005,10,0
2024-09-03,6,8,860.69,0,4795,5,1
2024-04-20,10,13,662.29,0,15809,10,5
2024-09-11,10,1,1605.4,0,11602,20,2
2024-05-25,1,4,1230.66,0,9468,0,5
2024-08-30,3,15,736.77,0,7497,20,4
2024-06-23,10,13,790.26,0,13592,20,6
2024-06-27,3,19,2097.94,0,13469,0,3
2024-10-29,1,2,712.77,0,7633,0,1
2024-12-30,7,13,0.0,1,7521,15,0
2024-10-22,4,12,1792.26,0,11111,5,1
2024-05-20,2,11,771.66,0,18187,5,0
2024-08-04,7,11,1618.34,0,9353,20,6
2024-09-10,5,5,775.56,0,17295,20,1
2024-02-01,9,11,1489.96,0,11030,20,3
2024-09-15,4,7,1852.11,0,8407,0,6
2024-06-18,3,18,885.91,0,5697,0,1
2024-09-06,3,5,987.62,0,14645,20,4
2024-08-24,7,11,1767.56,0,10586,10,5
2024-05-11,1,7,1811.54,0,7120,15,5
2024-06-16,9,12,2228.9,0,6618,10,6
2024-02-07,3,15,811.18,0,9764,0,2
2024-07-19,2,18,1071.1,0,12573,10,4
2024-04-10,6,1,1312.46,0,9632,5,2
2024-12-11,4,11,854.44,0,10106,10,2
2024-05-24,9,14,621.57,0,9178,5,4
2024-04-26,5,14,1592.3,0,13133,5,4
2024-11-05,4,18,1971.74,0,9927,5,1
2024-10-11,10,17,601.56,0,9053,0,4
2024-04-30,8,18,1140.1,0,14040,5,1
2024-12-18,4,16,1590.87,0,10139,0,2
2024-06-29,4,5,2438.97,0,11304,20,5
2024-04-25,8,16,1584.81,0,10470,5,3
2024-04-22,5,2,784.3,0,11266,20,0
2024-06-28,10,2,475.45,0,11283,5,4
2024-05-16,6,18,983.66,0,10253,15,3
2024-07-04,5,15,479.14,0,8247,20,3
2024-10-15,3,15,600.09,0,13460,20,1
2024-08-16,8,1,591.52,0,7117,0,4
2024-07-20,3,9,1366.54,0,9743,10,5
2024-01-29,8,17,1039.79,0,14338,0,0
2024-01-22,3,19,1897.47,0,10866,0,0
2024-08-27,9,17,819.16,0,6625,0,1
2024-11-13,1,20,2327.09,0,5942,5,2
2024-08-27,9,11,1404.81,0,14790,15,1
2024-03-26,4,11,683.36,0,13042,10,1
2024-01-23,3,2,1452.51,0,10124,5,1
2024-07-29,10,11,1439.75,0,9342,0,0
2024-01-06,3,18,1202.84,0,10610,0,5
2024-03-17,2,4,868.01,0,3984,0,6
2024-04-20,8,15,1705.28,0,10277,20,5
2024-07-19,5,9,2073.25,0,4954,5,4
2024-02-02,7,16,377.67,0,12429,0,4
2024-08-01,5,11,615.14,0,10991,0,3
2024-09-06,2,11,739.36,0,12860,10,4
2024-07-19,5,6,2093.63,0,705,10,4
2024-12-08,1,5,1955.32,0,13488,20,6
2024-10-02,3,15,724.88,0,9470,0,2
2024-10-08,4,1,1082.13,0,10155,20,1
2024-05-20,2,4,832.52,0,12411,5,0
2024-11-28,9,13,848.11,0,7411,10,3
2024-01-15,6,14,1335.32,0,8284,10,0
2024-09-15,9,12,2296.38,0,9201,15,6
2024-10-04,5,16,1257.05,0,8075,15,4
2024-05-12,9,9,1484.51,0,12593,10,6
2024-02-29,4,1,803.95,0,11463,0,3
2024-04-20,10,3,2139.41,0,15747,0,5
2024-11-02,10,7,1512.57,0,9005,10,5
2024-01-25,10,19,1412.71,0,14265,0,3
2024-05-12,8,20,920.83,0,13504,20,6
2024-08-03,4,6,1793.66,0,5512,5,5
2024-02-05,1,17,787.41,0,10313,0,0
2024-07-01,2,12,757.76,0,7942,0,0
2024-07-05,2,13,1234.62,0,8584,10,4
2024-05-12,5,9,2274.95,0,14680,0,6
2024-04-11,7,20,1464.05,0,13852,10,3
2024-04-13,7,20,8415.19,1,13154,10,5
2024-08-19,4,5,1940.63,0,6156,5,0
2024-07-10,3,8,1417.61,0,8363,10,2
2024-01-11,5,1,356.04,0,9487,10,3
2024-12-20,5,8,2148.09,0,3055,0,4
2024-10-07,2,17,987.54,0,10709,20,0
2024-02-13,8,6,1568.96,0,8311,5,1
2024-10-14,9,13,808.69,0,11659,0,0
2024-05-24,2,11,774.67,0,9809,10,4
2024-02-07,6,16,1483.03,0,12154,10,2
2024-12-02,10,12,2485.62,0,6026,0,0
2024-02-13,10,10,4636.35,1,9718,0,1
2024-12-20,9,16,1608.64,0,10243,10,4
2024-09-13,5,19,895.17,0,5437,15,4
2024-02-27,6,9,1606.46,0,7164,20,1
2024-09-18,10,11,1606.54,0,9529,0,2
2024-07-20,6,17,1004.36,0,8347,15,5
2024-10-15,3,7,1764.12,0,13489,5,1
2024-06-20,2,10,1693.73,0,7877,0,3
2024-12-25,2,13,1707.28,0,12314,20,2
2024-02-07,5,14,1573.99,0,11547,10,2
2024-09-20,4,16,1242.29,0,4758,15,4
2024-04-24,3,18,894.28,0,10072,20,2
2024-09-08,10,5,1048.46,0,14025,15,6
2024-12-08,6,16,2130.8,0,17291,5,6
2024-10-25,1,15,1935.33,0,5474,10,4
2024-08-08,5,7,1372.65,0,7622,5,3
2024-07-08,1,3,1831.98,0,9522,20,0
2024-07-07,9,3,1047.17,0,11135,0,6
2024-11-05,8,15,1819.95,0,9094,20,1
2024-02-26,8,15,1538.74,0,10736,20,0
2024-10-22,6,8,751.02,0,11720,5,1
2024-11-01,4,10,617.16,0,6824,5,4
2024-04-29,4,7,1759.62,0,11163,15,0
2024-11-28,10,5,0.0,1,13465,5,3
2024-12-20,4,20,2507.76,0,8960,10,4
2024-04-24,7,5,1712.24,0,9371,0,2
2024-06-16,7,12,763.21,0,12119,15,6
2024-05-10,5,5,821.05,0,6782,10,4
2024-06-30,8,5,1381.14,0,10294,15,6
2024-07-30,4,17,522.06,0,9400,0,1
2024-05-19,5,17,2492.86,0,10622,15,6
2024-08-17,5,19,836.39,0,6618,20,5
2024-07-05,1,4,923.74,0,12753,10,4
2024-04-18,10,14,911.63,0,16290,20,3
2024-01-20,10,14,1269.06,0,4887,5,5
2024-02-29,6,19,493.43,0,7451,5,3
2024-10-04,5,19,713.12,0,13100,0,4
2024-07-13,3,9,406.13,1,12738,20,5
2024-01-26,10,10,1757.02,0,14218,5,4
2024-11-28,6,8,993.89,0,9549,0,3
2024-01-29,7,20,1661.76,0,6844,10,0
2024-09-09,2,15,720.1,0,12951,10,0
2024-06-19,2,13,1256.38,0,8292,0,2
2024-07-26,9,6,1098.5,0,8497,0,4
2024-07-15,2,14,1699.29,0,6489,5,0
2024-11-03,4,18,2284.52,0,10808,5,6
2024-10-08,3,2,1343.47,0,12339,20,1
2024-01-25,7,20,3509.36,1,11266,10,3
2024-10-29,5,4,1365.69,0,3681,0,1
2024-05-21,9,8,663.35,0,4434,5,1
2024-11-22,3,6,370.7,1,13655,5,4
2024-10-01,10,8,785.59,0,9929,15,1
2024-03-17,4,6,4050.38,1,4089,10,6
2024-12-03,3,1,1158.54,0,17014,10,1
2024-04-22,7,13,1019.3,0,7079,5,0
2024-05-19,1,10,2151.73,0,8180,20,6
2024-08-30,4,19,1545.64,0,18112,0,4
2024-08-22,4,20,1858.62,0,10491,10,3
2024-01-15,9,10,959.14,0,9123,0,0
2024-11-30,10,8,0.0,1,15511,15,5
2024-11-03,10,8,1043.33,0,6687,15,6
2024-08-23,10,2,477.71,0,10040,20,4
2024-10-04,8,3,1707.38,0,5870,10,4
2024-06-28,7,2,1451.31,0,12594,10,4
2024-07-14,10,14,1030.62,0,7512,0,6
2024-10-12,1,10,2407.66,0,14209,15,5
2024-02-21,7,16,446.29,0,15193,15,2
2024-07-19,7,19,1447.72,0,9258,10,4
2024-07-05,8,8,1281.37,0,6107,0,4
2024-11-24,10,6,1704.86,0,9645,15,6
2024-02-09,3,12,1552.68,0,5643,5,4
2024-09-01,3,6,697.28,0,10354,15,6
2024-03-17,1,11,646.97,0,11006,10,6
2024-02-08,3,11,1339.96,0,14786,15,3
2024-01-07,3,17,1001.6,0,9457,20,6
2024-03-05,4,18,0.0,1,10742,5,1
2024-04-07,3,14,1875.49,0,9836,15,6
2024-11-29,2,7,1349.78,0,12182,20,4
2024-09-15,10,2,713.67,0,13642,15,6
2024-02-19,9,12,1927.98,0,11344,5,0
2024-10-14,7,3,1518.89,0,10574,15,0
2024-08-15,4,12,1968.38,0,7209,15,3
2024-06-15,4,14,941.49,0,13639,0,5
2024-03-26,9,14,668.21,0,8461,15,1
2024-07-30,8,10,498.48,0,9669,15,1
2024-02-04,1,1,1373.09,0,7825,20,6
2024-08-24,4,4,1893.96,0,10851,10,5
2024-11-19,9,2,1531.63,0,14074,15,1
2024-02-21,6,11,1740.23,0,14185,10,2
2024-07-11,1,8,414.48,1,5126,15,3
2024-03-31,7,9,1269.65,0,7702,5,6
2024-08-22,1,11,674.06,0,8233,0,3
2024-06-29,5,9,2331.52,0,3302,10,5
2024-07-17,1,8,1715.43,0,12078,10,2
2024-03-05,3,3,668.13,0,11091,10,1
2024-01-11,9,8,643.09,0,9287,10,3
2024-10-18,8,4,1711.47,0,8096,0,4
2024-07-26,2,5,1125.89,0,9709,5,4
2024-10-17,4,13,1250.48,0,15019,10,3
2024-05-25,2,14,2267.54,0,11314,0,5
2024-12-19,2,12,782.84,0,16837,20,3
2024-11-02,6,11,2852.27,0,7714,15,5
2024-05-22,2,11,807.21,0,8283,5,2
2024-08-15,2,2,870.54,0,11509,20,3
2024-02-11,7,19,1806.62,0,12756,0,6
2024-01-04,3,7,1722.95,0,11147,0,3
2024-08-04,2,12,750.83,0,9997,0,6
2024-01-22,6,17,997.49,0,9630,10,0
2024-09-11,6,2,1217.94,0,15564,5,2
2024-01-06,6,15,0.0,1,5542,20,5
2024-01-02,7,17,747.46,0,7080,5,1
2024-12-07,3,1,1260.92,0,13404,0,5
2024-12-11,3,1,1115.65,0,10757,5,2
2024-06-19,3,19,2032.19,0,14294,20,2
2024-11-23,1,11,1125.85,0,6099,20,5
2024-10-07,8,4,1573.67,0,13661,5,0
2024-02-05,10,17,698.33,0,8744,10,0
2024-10-06,4,4,1997.76,0,7490,15,6
2024-05-26,4,5,2328.35,0,9129,5,6
2024-12-03,9,3,1161.9,0,6004,5,1
2024-05-22,4,14,530.04,0,11791,15,2
2024-09-20,8,15,1467.17,0,8913,10,4
2024-12-19,10,11,1997.13,0,9549,5,3
2024-04-07,7,18,871.61,0,14971,0,6
2024-01-16,8,8,1142.08,0,11031,10,1
2024-06-27,10,2,564.43,0,3841,5,3
2024-02-10,7,1,2165.95,0,12822,15,5
2024-06-28,7,12,655.68,0,14650,0,4
2024-08-19,7,20,1578.27,0,10480,15,0
2024-04-12,7,2,1471.68,0,2568,10,4
2024-03-06,2,3,1837.66,0,12268,20,2
2024-10-03,1,15,1828.43,0,15193,0,3
2024-02-28,9,14,553.84,0,13333,5,2
2024-08-17,2,20,1889.86,0,12209,5,5
2024-06-02,4,12,2204.68,0,12696,15,6
2024-12-02,6,10,1857.72,0,7717,5,0
2024-06-11,10,6,1185.22,0,9724,20,1
2024-02-15,9,12,1858.08,0,8855,10,3
2024-06-02,6,12,801.4,0,11372,5,6
2024-01-06,1,19,1282.02,0,9242,15,5
2024-10-28,7,7,1034.5,0,8216,15,0
2024-12-08,1,1,1829.77,0,9759,10,6
2024-05-18,10,18,1945.83,0,8944,20,5
2024-08-26,6,17,850.7,0,8434,5,0
2024-04-04,1,10,1756.47,0,6410,20,3
2024-12-07,6,6,2709.9,0,5117,20,5
2024-04-30,1,19,1045.5,0,8919,10,1
2024-12-26,9,6,1429.18,0,9314,5,3
2024-11-13,8,6,2052.95,0,11602,15,2
2024-07-15,4,11,554.49,0,7835,20,0
2024-01-06,6,6,2312.66,0,12908,0,5
2024-06-19,6,9,1666.14,0,6347,0,2
2024-12-26,10,5,1007.98,0,13117,10,3
2024-01-21,7,17,596.88,0,11522,15,6
2024-10-10,6,6,1937.14,0,12579,5,3
2024-04-11,2,16,1698.2,0,11477,10,3
2024-05-12,4,1,989.52,0,9632,0,6
2024-10-27,6,6,2254.22,0,14254,15,6
